
Kannada
239,Estonian
240,Estonian
241,Italian
242,Japanese
243,Greek
244,Romanian
245,Kannada
246,Urdu
247,Turkish
248,Swedish
249,Portugese
250,French
251,Tamil
252,Romanian
253,Portugese
254,French
255,Turkish
256,Kannada
257,Kannada
258,French
259,Russian
260,Chinese
261,Kannada
262,English
263,Dutch
264,Portugese
265,Russian
266,French
267,Kannada
268,Russian
269,Indonesian
270,Latin
271,English
272,Latin
273,Arabic
274,Kannada
275,Urdu
276,Russian
277,Portugese
278,Spanish
279,Tamil
280,Estonian
281,Kannada
282,Hindi
283,Persian
284,Kannada
285,Kannada
286,Portugese
287,Spanish
288,French
289,Thai
290,Russian
291,Spanish
292,English
293,Pushto
294,Turkish
295,French
296,Swedish
297,Dutch
298,Kannada
299,Persian
300,Spanish
301,Persian
302,Portugese
303,French
304,Chinese
305,Tamil
306,Dutch
307,Kannada
308,Kannada
309,French
310,Portugese
311,Turkish
312,Arabic
313,French
314,Tamil
315,Korean
316,Korean
317,Indonesian
318,Arabic
319,Spanish
320,Kannada
321,Hindi
322,Latin
323,Arabic
324,English
325,Romanian
326,Hindi
327,Kannada
328,English
329,Arabic
330,Tamil
331,Spanish
332,Kannada
333,Turkish
334,Spanish
335,French
336,Urdu
337,Arabic
338,English
339,English
340,Persian
341,English
342,Urdu
343,Pushto
344,Kannada
345,Arabic
346,Dutch
347,Portugese
348,Turkish
349,Spanish
350,German
351,Thai
352,Indonesian
353,Estonian
354,English
355,Kannada
356,Pushto
357,Pushto
358,Pushto
359,Turkish
360,Spanish
361,Pushto
362,Thai
363,Kannada
364,English
365,Romanian
366,Persian
367,English
368,Dutch
369,Spanish
370,Arabic
371,Romanian
372,Romanian
373,Kannada
374,German
375,English
376,Estonian
377,French
378,Romanian
379,Portugese
380,Indonesian
381,English
382,Pushto
383,English
384,Greek
385,Malayalam
386,German
387,Dutch
388,Tamil
389,Korean
390,French
391,Estonian
392,Dutch
393,Latin
394,Kannada
395,Kannada
396,Kannada
397,Persian
398,Kannada
399,Estonian
400,Tamil
401,Russian
402,English
403,French
404,Portugese
405,Italian
406,Spanish
407,Malayalam
408,Kannada
409,Turkish
410,Russian
411,Thai
412,Dutch
413,Urdu
414,Urdu
415,English
416,English
417,Italian
418,Japanese
419,Kannada
420,Russian
421,Indonesian
422,French
423,Russian
424,Korean
425,Persian
426,Latin
427,Russian
428,Turkish
429,Romanian
430,Malayalam
431,Pushto
432,Kannada
433,Latin
434,Russian
435,Tamil
436,English
437,Estonian
438,Korean
439,Hindi
440,Swedish
441,German
442,English
443,Kannada
444,Kannada
445,Pushto
446,Japanese
447,Thai
448,Portugese
449,Kannada
450,Turkish
451,Tamil
452,English
453,Indonesian
454,Korean
455,Russian
456,Persian
457,Korean
458,Arabic
459,Italian
460,Kannada
461,Pushto
462,Estonian
463,Indonesian
464,Spanish
465,Korean
466,Indonesian
467,Chinese
468,Kannada
469,Greek
470,Swedish
471,Chinese
472,Malayalam
473,Turkish
474,Indonesian
475,Pushto
476,Arabic
477,Swedish
478,French
479,English
480,Arabic
481,Arabic
482,Persian
483,Latin
484,Estonian
485,French
486,Korean
487,Spanish
488,Pushto
489,Arabic
490,Russian
491,French
492,Dutch
493,German
494,English
495,Turkish
496,Dutch
497,Indonesian
498,Thai
499,Latin
500,Turkish
501,Latin
502,Spanish
503,Latin
504,Russian
505,Arabic
506,Urdu
507,Estonian
508,Arabic
509,Indonesian
510,Thai
511,Turkish
512,Swedish
513,Malayalam
514,Romanian
515,Portugese
516,Tamil
517,Spanish
518,Chinese
519,French
520,Swedish
521,Estonian
522,Chinese
523,English
524,Japanese
525,French
526,Hindi
527,Russian
528,Estonian
529,Chinese
530,Spanish
531,Turkish
532,Romanian
533,Malayalam
534,English
535,Kannada
536,Portugese
537,Korean
538,Turkish
539,French
540,Romanian
541,English
542,Spanish
543,English
544,Russian
545,Latin
546,French
547,French
548,Kannada
549,Urdu
550,Arabic
551,Dutch
552,Tamil
553,French
554,Estonian
555,Turkish
556,Japanese
557,Hindi
558,Turkish
559,Urdu
560,Swedish
561,Swedish
562,Thai
563,French
564,English
565,Russian
566,Dutch
567,English
568,English
569,Pushto
570,Arabic
571,Russian
572,Kannada
573,Latin
574,German
575,Spanish
576,Romanian
577,Turkish
578,English
579,Swedish
580,Italian
581,Russian
582,Russian
583,Urdu
584,Hindi
585,English
586,Kannada
587,English
588,Dutch
589,Latin
590,Thai
591,Swedish
592,Arabic
593,Persian
594,Dutch
595,Arabic
596,French
597,Kannada
598,Portugese
599,Portugese
600,Kannada
601,Arabic
602,Indonesian
603,Turkish
604,Dutch
605,Greek
606,Swedish
607,Spanish
608,Italian
609,Dutch
610,Kannada
611,Dutch
612,Urdu
613,Hindi
614,English
615,Arabic
616,Pushto
617,Hindi
618,Russian
619,Portugese
620,French
621,Japanese
622,French
623,Persian
624,Russian
625,Estonian
626,Hindi
627,Swedish
628,Portugese
629,Kannada
630,Kannada
631,Spanish
632,French
633,Italian
634,Spanish
635,Italian
636,Persian
637,Arabic
638,Dutch
639,Tamil
640,Urdu
641,Tamil
642,English
643,Danish
644,Tamil
645,Dutch
646,Persian
647,Portugese
648,Romanian
649,Indonesian
650,Kannada
651,Greek
652,Tamil
653,Greek
654,Korean
655,Tamil
656,Russian
657,Korean
658,Arabic
659,Dutch
660,Kannada
661,Latin
662,Turkish
663,Dutch
664,Persian
665,Latin
666,Malayalam
667,Persian
668,Indonesian
669,Tamil
670,Romanian
671,Turkish
672,Romanian
673,Hindi
674,Malayalam
675,Romanian
676,Tamil
677,Hindi
678,Swedish
679,Dutch
680,Kannada
681,Korean
682,Russian
683,Kannada
684,Russian
685,Swedish
686,Latin
687,Russian
688,Italian
689,Korean
690,Dutch
691,Malayalam
692,Estonian
693,English
694,Italian
695,Pushto
696,Russian
697,Turkish
698,Latin
699,Kannada
700,Kannada
701,Kannada
702,Pushto
703,Swedish
704,Indonesian
705,French
706,Swedish
707,French
708,Tamil
709,Japanese
710,Indonesian
711,English
712,Italian
713,French
714,Italian
715,Tamil
716,Russian
717,English
718,Romanian
719,Turkish
720,Russian
721,Thai
722,Spanish
723,Persian
724,Greek
725,Portugese
726,Urdu
727,French
728,Hindi
729,Urdu
730,Latin
731,Swedish
732,Tamil
733,Kannada
734,French
735,Latin
736,French
737,French
738,Latin
739,English
740,Danish
741,Arabic
742,French
743,Spanish
744,Kannada
745,Swedish
746,Estonian
747,Swedish
748,Spanish
749,Arabic
750,Tamil
751,Kannada
752,Spanish
753,English
754,Persian
755,English
756,Estonian
757,Kannada
758,Spanish
759,Dutch
760,Danish
761,Japanese
762,Thai
763,Russian
764,French
765,Thai
766,English
767,Urdu
768,English
769,Thai
770,Latin
771,Portugese
772,English
773,Romanian
774,Dutch
775,Spanish
776,French
777,French
778,French
779,Korean
780,Arabic
781,Tamil
782,Russian
783,Korean
784,English
785,Malayalam
786,Spanish
787,Spanish
788,French
789,Russian
790,Portugese
791,Latin
792,Spanish
793,Spanish
794,French
795,Kannada
796,Spanish
797,English
798,Indonesian
799,Kannada
800,English
801,Kannada
802,Indonesian
803,Romanian
804,English
805,Italian
806,Kannada
807,Danish
808,Tamil
809,Tamil
810,Italian
811,Dutch
812,Russian
813,Danish
814,Pushto
815,English
816,Urdu
817,Korean
818,Kannada
819,Kannada
820,Indonesian
821,Swedish
822,Latin
823,Russian
824,Russian
825,Japanese
826,Arabic
827,Kannada
828,Korean
829,English
830,Urdu
831,Romanian
832,Dutch
833,Tamil
834,English
835,Indonesian
836,Hindi
837,Thai
838,Swedish
839,Tamil
840,Indonesian
841,Estonian
842,Dutch
843,Turkish
844,Estonian
845,Estonian
846,French
847,Indonesian
848,Russian
849,Estonian
850,Dutch
851,Persian
852,Romanian
853,Turkish
854,Spanish
855,Malayalam
856,Arabic
857,Latin
858,Arabic
859,Thai
860,Indonesian
861,Estonian
862,Latin
863,Spanish
864,Indonesian
865,English
866,Urdu
867,Pushto
868,Dutch
869,Spanish
870,Tamil
871,English
872,Spanish
873,Turkish
874,Pushto
875,Romanian
876,Malayalam
877,Hindi
878,Kannada
879,Urdu
880,Pushto
881,Russian
882,Portugese
883,Chinese
884,Spanish
885,Arabic
886,Korean
887,Japanese
888,Danish
889,English
890,Turkish
891,Kannada
892,Persian
893,Arabic
894,Swedish
895,Tamil
896,Dutch
897,Arabic
898,English
899,Kannada
900,Chinese
901,Turkish
902,Tamil
903,Korean
904,Kannada
905,Hindi
906,Indonesian
907,Japanese
908,Thai
909,Persian
910,Latin
911,Russian
912,Romanian
913,Kannada
914,Pushto
915,German
916,Portugese
917,Arabic
918,Kannada
919,Japanese
920,Indonesian
921,Indonesian
922,Kannada
923,Dutch
924,Swedish
925,Spanish
926,Arabic
927,English
928,Korean
929,Kannada
930,Romanian
931,Latin
932,Swedish
933,Turkish
934,Persian
935,Malayalam
936,Indonesian
937,English
938,Persian
939,Turkish
940,Turkish
941,Urdu
942,Kannada
943,Swedish
944,Russian
945,Italian
946,German
947,Thai
948,French
949,Thai
950,Indonesian
951,Pushto
952,Thai
953,French
954,Indonesian
955,Latin
956,Pushto
957,Kannada
958,Russian
959,Kannada
960,French
961,French
962,Hindi
963,Spanish
964,Persian
965,Romanian
966,Latin
967,Romanian
968,Romanian
969,Estonian
970,Romanian
971,Persian
972,Dutch
973,French
974,English
975,Japanese
976,Malayalam
977,Indonesian
978,Italian
979,Danish
980,Danish
981,Tamil
982,English
983,English
984,Turkish
985,French
986,Russian
987,Indonesian
988,Turkish
989,German
990,Turkish
991,Japanese
992,Pushto
993,Japanese
994,Romanian
995,Spanish
996,Turkish
997,Portugese
998,English
999,Portugese
1000,Hindi
1001,Russian
1002,Spanish
1003,Persian
1004,Russian
1005,English
1006,Indonesian
1007,Spanish
1008,Spanish
1009,English
1010,Arabic
1011,Tamil
1012,German
1013,Russian
1014,English
1015,Malayalam
1016,Persian
1017,Swedish
1018,German
1019,English
1020,Dutch
1021,Hindi
1022,Malayalam
1023,Turkish
1024,Swedish
1025,Indonesian
1026,Spanish
1027,Korean
1028,Kannada
1029,English
1030,Latin
1031,Pushto
1032,Italian
1033,Italian
1034,Indonesian
1035,Arabic
1036,English
1037,Kannada
1038,English
1039,English
1040,Turkish
1041,Romanian
1042,Pushto
1043,Persian
1044,Romanian
1045,Arabic
1046,Estonian
1047,Latin
1048,Arabic
1049,Latin
1050,Spanish
1051,Kannada
1052,Spanish
1053,Kannada
1054,Hindi
1055,Kannada
1056,Pushto
1057,French
1058,Thai
1059,Arabic
1060,Arabic
1061,Persian
1062,English
1063,Dutch
1064,Romanian
1065,Dutch
1066,Dutch
1067,Persian
1068,Kannada
1069,German
1070,Kannada
1071,English
1072,Latin
1073,Urdu
1074,Estonian
1075,Malayalam
1076,Turkish
1077,Kannada
1078,Latin
1079,Estonian
1080,Kannada
1081,Estonian
1082,Turkish
1083,Malayalam
1084,Portugese
1085,Swedish
1086,Portugese
1087,Tamil
1088,English
1089,French
1090,Urdu
1091,Romanian
1092,Swedish
1093,Kannada
1094,Malayalam
1095,Spanish
1096,Indonesian
1097,Portugese
1098,Persian
1099,Turkish
1100,French
1101,Turkish
1102,Pushto
1103,Indonesian
1104,Romanian
1105,Russian
1106,Tamil
1107,French
1108,Romanian
1109,Urdu
1110,Spanish
1111,Latin
1112,Latin
1113,French
1114,Kannada
1115,Kannada
1116,Italian
1117,Hindi
1118,Hindi
1119,Indonesian
1120,Tamil
1121,Romanian
1122,Romanian
1123,Portugese
1124,Italian
1125,Korean
1126,Chinese
1127,Pushto
1128,Turkish
1129,Turkish
1130,Arabic
1131,Danish
1132,Kannada
1133,Persian
1134,Arabic
1135,Kannada
1136,French
1137,Persian
1138,Portugese
1139,French
1140,Turkish
1141,Hindi
1142,English
1143,Thai
1144,Hindi
1145,Hindi
1146,Swedish
1147,Portugese
1148,Pushto
1149,Japanese
1150,Portugese
1151,Italian
1152,Kannada
1153,English
1154,Romanian
1155,Spanish
1156,Pushto
1157,Hindi
1158,Russian
1159,Tamil
1160,Kannada
1161,Spanish
1162,Russian
1163,Arabic
1164,Latin
1165,Romanian
1166,English
1167,Urdu
1168,Swedish
1169,English
1170,Spanish
1171,Dutch
1172,Latin
1173,Dutch
1174,Kannada
1175,Russian
1176,Spanish
1177,Kannada
1178,Latin
1179,Spanish
1180,Arabic
1181,Russian
1182,Dutch
1183,French
1184,French
1185,Pushto
1186,English
1187,Pushto
1188,Swedish
1189,Hindi
1190,Chinese
1191,English
1192,Thai
1193,Kannada
1194,Spanish
1195,Korean
1196,Kannada
1197,English
1198,Arabic
1199,Pushto
1200,Italian
1201,Japanese
1202,Japanese
1203,Persian
1204,Swedish
1205,Spanish
1206,Spanish
1207,German
1208,Persian
1209,Turkish
1210,Russian
1211,Indonesian
1212,French
1213,Spanish
1214,Thai
1215,German
1216,Spanish
1217,Arabic
1218,Estonian
1219,Kannada
1220,Portugese
1221,Korean
1222,Spanish
1223,English
1224,English
1225,Chinese
1226,Kannada
1227,Arabic
1228,Indonesian
1229,Korean
1230,Russian
1231,French
1232,Thai
1233,Indonesian
1234,Chinese
1235,Thai
1236,Japanese
1237,Turkish
1238,Dutch
1239,Indonesian
1240,Russian
1241,Kannada
1242,Russian
1243,Arabic
1244,Spanish
1245,Persian
1246,Portugese
1247,Spanish
1248,Indonesian
1249,Turkish
1250,Latin
1251,Pushto
1252,English
1253,Russian
1254,Indonesian
1255,Italian
1256,French
1257,Dutch
1258,French
1259,Urdu
1260,German
1261,Italian
1262,Dutch
1263,English
1264,Indonesian
1265,Romanian
1266,Latin
1267,Indonesian
1268,French
1269,Hindi
1270,Pushto
1271,English
1272,French
1273,Malayalam
1274,Korean
1275,German
1276,French
1277,Russian
1278,Spanish
1279,Greek
1280,English
1281,French
1282,English
1283,Korean
1284,Pushto
1285,Portugese
1286,Swedish
1287,English
1288,English
1289,French
1290,Hindi
1291,Estonian
1292,Arabic
1293,Russian
1294,Estonian
1295,Tamil
1296,Spanish
1297,Hindi
1298,Italian
1299,Dutch
1300,Italian
1301,Russian
1302,Spanish
1303,Italian
1304,Russian
1305,Estonian
1306,Spanish
1307,Hindi
1308,Greek
1309,Pushto
1310,Korean
1311,Thai
1312,Russian
1313,Indonesian
1314,Persian
1315,Persian
1316,Russian
1317,Arabic
1318,Pushto
1319,Turkish
1320,Latin
1321,Swedish
1322,Russian
1323,English
1324,Malayalam
1325,Romanian
1326,French
1327,English
1328,Greek
1329,Russian
1330,Latin
1331,German
1332,Tamil
1333,English
1334,Arabic
1335,Italian
1336,Swedish
1337,French
1338,Latin
1339,Persian
1340,Turkish
1341,Kannada
1342,Swedish
1343,Italian
1344,Latin
1345,Korean
1346,Estonian
1347,Portugese
1348,Urdu
1349,Dutch
1350,Romanian
1351,Indonesian
1352,Malayalam
1353,French
1354,Portugese
1355,Turkish
1356,Dutch
1357,Arabic
1358,German
1359,Dutch
1360,Romanian
1361,Urdu
1362,Persian
1363,Pushto
1364,Urdu
1365,Spanish
1366,Urdu
1367,Portugese
1368,Indonesian
1369,Swedish
1370,Italian
1371,Latin
1372,Arabic
1373,French
1374,Portugese
1375,Urdu
1376,Tamil
1377,Spanish
1378,Japanese
1379,Urdu
1380,Thai
1381,Thai
1382,Hindi
1383,Estonian
1384,French
1385,Romanian
1386,Swedish
1387,Russian
1388,English
1389,Turkish
1390,Turkish
1391,Arabic
1392,English
1393,French
1394,Russian
1395,Kannada
1396,Korean
1397,Hindi
1398,Urdu
1399,Turkish
1400,Hindi
1401,Romanian
1402,Portugese
1403,French
1404,Arabic
1405,Thai
1406,Thai
1407,Latin
1408,Spanish
1409,Tamil
1410,French
1411,Arabic
1412,Latin
1413,Spanish
1414,Arabic
1415,Spanish
1416,Italian
1417,Kannada
1418,Spanish
1419,Pushto
1420,Arabic
1421,Spanish
1422,Spanish
1423,Romanian
1424,French
1425,Dutch
1426,Kannada
1427,Dutch
1428,Russian
1429,Spanish
1430,Estonian
1431,Thai
1432,Swedish
1433,Malayalam
1434,Turkish
1435,Spanish
1436,Chinese
1437,Pushto
1438,Romanian
1439,Spanish
1440,Korean
1441,German
1442,Thai
1443,Dutch
1444,Chinese
1445,Arabic
1446,Persian
1447,Korean
1448,Arabic
1449,Spanish
1450,Tamil
1451,Swedish
1452,Tamil
1453,Indonesian
1454,Arabic
1455,Malayalam
1456,Indonesian
1457,French
1458,Kannada
1459,Korean
1460,Spanish
1461,French
1462,Turkish
1463,German
1464,Estonian
1465,French
1466,Danish
1467,Thai
1468,German
1469,Kannada
1470,Turkish
1471,Russian
1472,Kannada
1473,Indonesian
1474,Estonian
1475,French
1476,Russian
1477,Korean
1478,Latin
1479,Urdu
1480,Romanian
1481,Thai
1482,Hindi
1483,English
1484,Arabic
1485,Danish
1486,Kannada
1487,Hindi
1488,Pushto
1489,Japanese
1490,Arabic
1491,Indonesian
1492,French
1493,Portugese
1494,English
1495,English
1496,Turkish
1497,Spanish
1498,Arabic
1499,Dutch
1500,Persian
1501,Spanish
1502,English
1503,French
1504,English
1505,English
1506,German
1507,French
1508,Hindi
1509,Turkish
1510,Kannada
1511,Chinese
1512,Thai
1513,Spanish
1514,English
1515,Tamil
1516,Swedish
1517,Greek
1518,Spanish
1519,French
1520,Malayalam
1521,Romanian
1522,Malayalam
1523,Romanian
1524,Hindi
1525,Thai
1526,German
1527,Persian
1528,Hindi
1529,Kannada
1530,Estonian
1531,Urdu
1532,Tamil
1533,Portugese
1534,Tamil
1535,Latin
1536,Swedish
1537,Persian
1538,Pushto
1539,German
1540,Portugese
1541,Russian
1542,Italian
1543,Indonesian
1544,Kannada
1545,Tamil
1546,Spanish
1547,Pushto
1548,Indonesian
1549,Urdu
1550,Danish
1551,Arabic
1552,Hindi
1553,Hindi
1554,Japanese
1555,Kannada
1556,Kannada
1557,Romanian
1558,Greek
1559,Italian
1560,Turkish
1561,Turkish
1562,English
1563,German
1564,Portugese
1565,Pushto
1566,Kannada
1567,Turkish
1568,Kannada
1569,English
1570,Romanian
1571,German
1572,French
1573,Hindi
1574,English
1575,Russian
1576,Urdu
1577,Urdu
1578,Tamil
1579,Spanish
1580,Persian
1581,Russian
1582,Estonian
1583,Indonesian
1584,Persian
1585,Russian
1586,Russian
1587,Thai
1588,Arabic
1589,Chinese
1590,Portugese
1591,Italian
1592,Korean
1593,English
1594,Russian
1595,Latin
1596,Portugese
1597,Latin
1598,Russian
1599,Italian
1600,Arabic
1601,Pushto
1602,Danish
1603,German
1604,Latin
1605,Kannada
1606,Pushto
1607,English
1608,Spanish
1609,Portugese
1610,Spanish
1611,Italian
1612,Russian
1613,Spanish
1614,Dutch
1615,Malayalam
1616,Romanian
1617,English
1618,Kannada
1619,Arabic
1620,Latin
1621,Korean
1622,Danish
1623,Spanish
1624,Spanish
1625,Danish
1626,French
1627,Tamil
1628,English
1629,Tamil
1630,Hindi
1631,French
1632,Russian
1633,Tamil
1634,Japanese
1635,Spanish
1636,English
1637,Indonesian
1638,Arabic
1639,Kannada
1640,Spanish
1641,Persian
1642,English
1643,English
1644,Persian
1645,Tamil
1646,Korean
1647,Dutch
1648,Estonian
1649,Tamil
1650,Russian
1651,Dutch
1652,Italian
1653,Spanish
1654,English
1655,Korean
1656,Romanian
1657,English
1658,Portugese
1659,Arabic
1660,Korean
1661,Hindi
1662,Urdu
1663,Russian
1664,Indonesian
1665,French
1666,Portugese
1667,Thai
1668,French
1669,Urdu
1670,Swedish
1671,Romanian
1672,Latin
1673,Estonian
1674,Dutch
1675,French
1676,Dutch
1677,Kannada
1678,Arabic
1679,Turkish
1680,Dutch
1681,Russian
1682,Swedish
1683,Russian
1684,Russian
1685,Swedish
1686,Turkish
1687,Hindi
1688,Portugese
1689,English
1690,Chinese
1691,Italian
1692,Thai
1693,Indonesian
1694,Thai
1695,Kannada
1696,Spanish
1697,English
1698,Spanish
1699,Danish
1700,Japanese
1701,Turkish
1702,English
1703,Arabic
1704,Tamil
1705,English
1706,French
1707,Swedish
1708,French
1709,German
1710,Tamil
1711,Korean
1712,Spanish
1713,Latin
1714,Pushto
1715,Turkish
1716,German
1717,Korean
1718,French
1719,Kannada
1720,Arabic
1721,Tamil
1722,Korean
1723,German
1724,Latin
1725,Kannada
1726,Kannada
1727,Hindi
1728,Spanish
1729,Urdu
1730,English
1731,Persian
1732,Kannada
1733,Tamil
1734,Arabic
1735,Tamil
1736,Kannada
1737,English
1738,Kannada
1739,Dutch
1740,Italian
1741,Italian
1742,Pushto
1743,German
1744,English
1745,English
1746,Tamil
1747,Pushto
1748,Arabic
1749,Russian
1750,German
1751,Thai
1752,Italian
1753,Estonian
1754,Hindi
1755,Hindi
1756,Arabic
1757,Russian
1758,Kannada
1759,Russian
1760,Dutch
1761,Arabic
1762,Pushto
1763,Latin
1764,French
1765,French
1766,Swedish
1767,Estonian
1768,English
1769,Turkish
1770,Greek
1771,Danish
1772,English
1773,Tamil
1774,English
1775,Portugese
1776,Pushto
1777,Indonesian
1778,Chinese
1779,Estonian
1780,Pushto
1781,Thai
1782,Kannada
1783,Swedish
1784,Romanian
1785,Spanish
1786,Latin
1787,Tamil
1788,Kannada
1789,Kannada
1790,Spanish
1791,Arabic
1792,Kannada
1793,Hindi
1794,Japanese
1795,English
1796,Arabic
1797,Indonesian
1798,Arabic
1799,Malayalam
1800,Hindi
1801,Swedish
1802,Hindi
1803,Pushto
1804,Estonian
1805,Pushto
1806,Kannada
1807,Tamil
1808,Romanian
1809,Arabic
1810,Malayalam
1811,Turkish
1812,Spanish
1813,Kannada
1814,Malayalam
1815,Latin
1816,Arabic
1817,Kannada
1818,Persian
1819,French
1820,Malayalam
1821,German
1822,Tamil
1823,Turkish
1824,Russian
1825,Pushto
1826,Italian
1827,Persian
1828,English
1829,English
1830,English
1831,Russian
1832,English
1833,Pushto
1834,Turkish
1835,French
1836,Malayalam
1837,Indonesian
1838,Hindi
1839,Korean
1840,English
1841,Latin
1842,Dutch
1843,Latin
1844,Danish
1845,Romanian
1846,Latin
1847,Korean
1848,Italian
1849,English
1850,English
1851,Urdu
1852,Turkish
1853,Russian
1854,Italian
1855,Arabic
1856,Arabic
1857,Estonian
1858,Urdu
1859,Persian
1860,English
1861,Latin
1862,Swedish
1863,Urdu
1864,French
1865,Thai
1866,French
1867,Romanian
1868,English
1869,Spanish
1870,Russian
1871,Swedish
1872,Danish
1873,Korean
1874,Russian
1875,Swedish
1876,Latin
1877,Pushto
1878,Tamil
1879,Romanian
1880,Pushto
1881,Chinese
1882,English
1883,Italian
1884,Romanian
1885,Malayalam
1886,Danish
1887,Indonesian
1888,Italian
1889,Kannada
1890,Tamil
1891,English
1892,Persian
1893,Kannada
1894,Tamil
1895,Russian
1896,Tamil
1897,English
1898,Arabic
1899,Latin
1900,Spanish
1901,Hindi
1902,Urdu
1903,Latin
1904,Kannada
1905,Romanian
1906,Korean
1907,Spanish
1908,Romanian
1909,Spanish
1910,Tamil
1911,Dutch
1912,French
1913,Persian
1914,Russian
1915,Swedish
1916,Malayalam
1917,Dutch
1918,Turkish
1919,Arabic
1920,Romanian
1921,Thai
1922,Turkish
1923,Estonian
1924,Russian
1925,French
1926,Portugese
1927,Spanish
1928,Turkish
1929,Arabic
1930,Dutch
1931,Swedish
1932,Pushto
1933,Tamil
1934,Latin
1935,Urdu
1936,Chinese
1937,Kannada
1938,Urdu
1939,Spanish
1940,Thai
1941,Indonesian
1942,English
1943,English
1944,Latin
1945,French
1946,Korean
1947,Pushto
1948,Greek
1949,French
1950,Tamil
1951,Thai
1952,English
1953,Swedish
1954,English
1955,Urdu
1956,Hindi
1957,French
1958,Kannada
1959,Hindi
1960,Italian
1961,Russian
1962,Kannada
1963,Italian
1964,Thai
1965,Indonesian
1966,Kannada
1967,English
1968,Japanese
1969,Italian
1970,English
1971,Romanian
1972,Dutch
1973,English
1974,Dutch
1975,Greek
1976,Romanian
1977,Estonian
1978,German
1979,Italian
1980,Korean
1981,Kannada
1982,Swedish
1983,Kannada
1984,Japanese
1985,Dutch
1986,English
1987,Japanese
1988,Spanish
1989,Dutch
1990,Russian
1991,Russian
1992,Estonian
1993,Russian
1994,Romanian
1995,Malayalam
1996,Korean
1997,French
1998,Romanian
1999,Dutch
2000,Swedish
2001,Malayalam
2002,Kannada
2003,Kannada
2004,Persian
2005,Russian
2006,Tamil
2007,English
2008,Spanish
2009,Hindi
2010,Portugese
2011,Korean
2012,French
2013,Swedish
2014,Tamil
2015,Dutch
2016,Italian
2017,Thai
2018,Swedish
2019,Russian
2020,Spanish
2021,Thai
2022,Swedish
2023,Thai
2024,Portugese
2025,Estonian
2026,Romanian
2027,Latin
2028,Russian
2029,Kannada
2030,Italian
2031,Dutch
2032,Russian
2033,Tamil
2034,Pushto
2035,Urdu
2036,Tamil
2037,Kannada
2038,Thai
